event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
26593052417,true,2018-08-31 10:02:32.000,-5.857499,5.079594,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052418,true,2018-08-31 12:01:23.000,-5.854098,5.079766,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052419,true,2018-08-31 14:01:36.000,-5.851684,5.077545,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052420,true,2018-08-31 16:01:00.000,-5.853176,5.080217,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052421,true,2018-08-31 20:00:33.000,-5.848562,5.077727,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052422,true,2018-09-01 00:01:24.000,-5.849163,5.078017,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052423,true,2018-09-01 02:01:54.000,-5.849646,5.077931,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052424,true,2018-09-01 04:00:36.000,-5.848723,5.077803,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052425,true,2018-09-01 10:01:06.000,-5.850922,5.079176,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052426,true,2018-09-01 12:01:07.000,-5.851952,5.079573,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052427,true,2018-09-01 14:02:07.000,-5.853036,5.080152,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052428,true,2018-09-01 16:01:25.000,-5.851137,5.079659,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052429,true,2018-09-01 18:01:46.000,-5.849313,5.079541,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052430,true,2018-09-01 20:01:01.000,-5.849045,5.078189,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052431,true,2018-09-02 00:01:39.000,-5.850804,5.080195,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052432,true,2018-09-02 02:00:49.000,-5.851126,5.080077,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052433,true,2018-09-02 04:01:37.000,-5.851877,5.081472,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052434,true,2018-09-02 06:01:37.000,-5.852296,5.082738,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052435,true,2018-09-02 08:00:55.000,-5.852811,5.08365,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052436,true,2018-09-02 10:02:37.000,-5.853004,5.084154,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052437,true,2018-09-02 12:01:07.000,-5.849978,5.080914,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052438,true,2018-09-02 18:01:07.000,-5.849431,5.079208,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052439,true,2018-09-02 20:00:56.000,-5.848798,5.078586,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052440,true,2018-09-02 22:01:01.000,-5.848927,5.079165,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052441,true,2018-09-03 02:01:07.000,-5.850633,5.080785,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052442,true,2018-09-03 04:01:37.000,-5.851298,5.081783,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052443,true,2018-09-03 08:00:50.000,-5.84971,5.081708,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052444,true,2018-09-03 10:01:00.000,-5.84824,5.08101,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052445,true,2018-09-03 12:03:01.000,-5.849281,5.080721,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052446,true,2018-09-03 14:02:42.000,-5.849635,5.081193,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052447,true,2018-09-03 16:02:06.000,-5.850075,5.080592,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052448,true,2018-09-03 18:01:06.000,-5.850579,5.081096,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052449,true,2018-09-03 20:02:07.000,-5.854452,5.079712,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052450,true,2018-09-03 22:01:07.000,-5.855761,5.078972,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052451,true,2018-09-04 00:03:01.000,-5.851094,5.079787,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052452,true,2018-09-04 02:01:06.000,-5.849066,5.07836,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052453,true,2018-09-04 06:00:55.000,-5.850622,5.081858,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052454,true,2018-09-04 10:00:56.000,-5.850568,5.083339,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052455,true,2018-09-04 12:02:38.000,-5.849774,5.083757,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052456,true,2018-09-04 14:02:41.000,-5.848863,5.081633,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052457,true,2018-09-04 16:01:55.000,-5.848745,5.081643,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052458,true,2018-09-04 20:02:24.000,-5.851448,5.083993,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052459,true,2018-09-04 22:01:56.000,-5.851051,5.084808,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052460,true,2018-09-05 00:01:59.000,-5.851845,5.085495,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052461,true,2018-09-05 02:01:01.000,-5.852124,5.085763,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052462,true,2018-09-05 04:01:06.000,-5.852532,5.085259,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052463,true,2018-09-05 06:02:30.000,-5.852693,5.084841,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052464,true,2018-09-05 10:00:37.000,-5.852864,5.083628,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052465,true,2018-09-05 12:01:06.000,-5.852843,5.083703,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052466,true,2018-09-05 14:02:36.000,-5.853122,5.083382,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052467,true,2018-09-05 16:01:07.000,-5.852811,5.083349,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052468,true,2018-09-05 18:01:06.000,-5.851309,5.080721,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052469,true,2018-09-05 20:00:54.000,-5.848573,5.078114,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052470,true,2018-09-05 22:00:33.000,-5.849099,5.078382,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052471,true,2018-09-06 00:02:08.000,-5.849989,5.080238,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052472,true,2018-09-06 02:00:50.000,-5.850139,5.080828,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052473,true,2018-09-06 04:03:00.000,-5.849946,5.08159,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052474,true,2018-09-06 06:01:37.000,-5.849689,5.081633,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052475,true,2018-09-06 08:01:32.000,-5.848616,5.081601,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052476,true,2018-09-06 10:02:25.000,-5.848122,5.081107,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052477,true,2018-09-06 12:01:06.000,-5.849023,5.081601,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052478,true,2018-09-06 14:02:06.000,-5.849581,5.081944,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052479,true,2018-09-06 16:01:59.000,-5.85059,5.082244,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052480,true,2018-09-06 18:00:54.000,-5.84971,5.082191,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052481,true,2018-09-06 22:01:31.000,-5.854678,5.088124,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052482,true,2018-09-07 00:01:37.000,-5.854549,5.087147,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052483,true,2018-09-07 02:01:37.000,-5.854838,5.08674,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052484,true,2018-09-07 04:01:31.000,-5.854045,5.085012,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052485,true,2018-09-07 06:02:07.000,-5.853615,5.084036,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052486,true,2018-09-07 10:02:36.000,-5.854581,5.083746,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052487,true,2018-09-07 12:01:36.000,-5.852811,5.083575,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052488,true,2018-09-07 14:01:43.000,-5.852757,5.084766,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052489,true,2018-09-07 18:01:56.000,-5.855922,5.086053,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052490,true,2018-09-07 22:01:07.000,-5.861287,5.095484,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052491,true,2018-09-08 00:01:25.000,-5.86281,5.093907,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052492,true,2018-09-08 02:03:01.000,-5.860031,5.093156,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052493,true,2018-09-08 04:02:25.000,-5.859956,5.093123,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052494,true,2018-09-08 08:02:05.000,-5.858518,5.09308,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052495,true,2018-09-08 10:02:25.000,-5.858336,5.092651,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052496,true,2018-09-08 12:02:24.000,-5.857671,5.092523,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052497,true,2018-09-08 14:01:07.000,-5.858143,5.092737,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052498,true,2018-09-08 16:00:55.000,-5.858358,5.09308,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052499,true,2018-09-08 18:01:43.000,-5.860793,5.094261,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052500,true,2018-09-08 20:01:06.000,-5.863207,5.093445,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052501,true,2018-09-08 22:02:00.000,-5.862992,5.093606,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052502,true,2018-09-09 00:00:54.000,-5.863207,5.093209,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052503,true,2018-09-09 02:01:23.000,-5.860171,5.092973,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052504,true,2018-09-09 04:01:25.000,-5.859967,5.093156,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052505,true,2018-09-09 06:01:26.000,-5.859838,5.093349,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052506,true,2018-09-09 10:01:25.000,-5.85898,5.089969,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052507,true,2018-09-09 12:02:00.000,-5.863239,5.089315,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052508,true,2018-09-09 14:02:08.000,-5.862381,5.089679,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052509,true,2018-09-09 16:02:24.000,-5.862746,5.089454,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052510,true,2018-09-09 18:01:31.000,-5.864012,5.090023,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052511,true,2018-09-09 20:02:00.000,-5.866587,5.088574,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052512,true,2018-09-09 22:00:50.000,-5.866694,5.088692,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052513,true,2018-09-10 00:02:06.000,-5.864226,5.089712,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052514,true,2018-09-10 04:01:01.000,-5.861244,5.09189,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052515,true,2018-09-10 06:01:36.000,-5.858905,5.090087,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052516,true,2018-09-10 08:01:36.000,-5.860675,5.091096,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052517,true,2018-09-10 10:03:01.000,-5.862628,5.091063,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052518,true,2018-09-10 12:01:30.000,-5.862231,5.08983,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052519,true,2018-09-10 16:02:00.000,-5.862885,5.088821,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052520,true,2018-09-10 18:01:06.000,-5.863325,5.09145,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052521,true,2018-09-10 20:01:06.000,-5.866447,5.088574,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052522,true,2018-09-10 22:01:02.000,-5.866705,5.088735,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052523,true,2018-09-11 00:00:54.000,-5.864097,5.088778,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052524,true,2018-09-11 02:00:40.000,-5.863068,5.089132,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052525,true,2018-09-11 06:02:33.000,-5.862617,5.088961,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052526,true,2018-09-11 10:02:30.000,-5.86237,5.090709,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052527,true,2018-09-11 12:01:09.000,-5.862166,5.091063,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052528,true,2018-09-11 14:01:01.000,-5.861952,5.090559,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052529,true,2018-09-11 16:01:36.000,-5.862349,5.091031,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052530,true,2018-09-11 20:01:32.000,-5.86723,5.088982,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052531,true,2018-09-11 22:01:00.000,-5.866018,5.088885,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052532,true,2018-09-12 00:01:02.000,-5.864226,5.089518,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052533,true,2018-09-12 02:00:59.000,-5.862885,5.088585,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052534,true,2018-09-12 04:02:47.000,-5.862531,5.089712,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052535,true,2018-09-12 06:01:24.000,-5.862091,5.089347,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052536,true,2018-09-12 08:02:26.000,-5.862284,5.09101,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052537,true,2018-09-12 10:01:31.000,-5.862038,5.091611,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052538,true,2018-09-12 12:02:32.000,-5.85987,5.090742,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052539,true,2018-09-12 14:02:34.000,-5.86045,5.0919,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052540,true,2018-09-12 16:01:26.000,-5.860493,5.091879,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052541,true,2018-09-12 18:02:25.000,-5.864065,5.090269,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052542,true,2018-09-12 20:02:12.000,-5.867456,5.089046,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052543,true,2018-09-12 22:01:56.000,-5.865653,5.088446,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052544,true,2018-09-13 00:00:51.000,-5.863926,5.088403,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052545,true,2018-09-13 02:01:55.000,-5.862982,5.088982,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052546,true,2018-09-13 04:01:07.000,-5.862864,5.088982,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052547,true,2018-09-13 06:00:36.000,-5.864323,5.089615,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052548,true,2018-09-13 08:00:50.000,-5.863743,5.090066,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052549,true,2018-09-13 10:01:07.000,-5.863411,5.089433,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052550,true,2018-09-13 12:02:25.000,-5.862059,5.09057,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052551,true,2018-09-13 14:01:07.000,-5.862016,5.09028,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052552,true,2018-09-13 16:01:36.000,-5.862424,5.091471,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052553,true,2018-09-13 18:02:56.000,-5.863282,5.089433,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052554,true,2018-09-13 20:01:08.000,-5.866093,5.088596,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052555,true,2018-09-14 00:01:20.000,-5.869226,5.086471,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052556,true,2018-09-14 02:01:07.000,-5.8659,5.088435,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052557,true,2018-09-14 06:02:42.000,-5.865213,5.089293,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052558,true,2018-09-14 08:01:37.000,-5.864838,5.090216,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052559,true,2018-09-14 10:02:32.000,-5.865331,5.08998,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052560,true,2018-09-14 12:02:10.000,-5.865353,5.089014,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052561,true,2018-09-14 16:00:55.000,-5.866018,5.087598,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
26593052562,true,2018-09-14 18:02:37.000,-5.866383,5.087888,"Succeeded","gps","Elephantidae","Collar 5990","Collar 5990","Elephant Research - Ivory Coast - Collar 5990"
